,agg_scores,exp_scores,cell_type_category
pseudobulk_358,0.10246923462227354,0.0,Immune
pseudobulk_359,0.01837198491783244,0.5825044,Immune
pseudobulk_360,0.10429266305027024,0.0,Immune
pseudobulk_361,0.12754603676603132,0.60701424,Immune
pseudobulk_362,0.1184123553150212,0.784932,Immune
pseudobulk_363,0.1352012116594749,0.7072303,Immune
pseudobulk_364,0.15930443833394378,0.84079194,Immune
pseudobulk_365,0.12484732572783892,0.4736865,Immune
pseudobulk_366,0.1243707755447727,0.47527492,Immune
pseudobulk_367,0.03293106982891706,0.6911071,Immune
pseudobulk_368,0.121633601132995,0.78748167,Immune
pseudobulk_369,0.13876782721655104,0.52311313,Immune
pseudobulk_370,0.14835616609616106,0.6093743,Immune
pseudobulk_371,0.09962505554232984,0.2504671,Immune
pseudobulk_372,0.13470602851930077,0.51795775,Immune
pseudobulk_373,0.13342471739360642,0.72849363,Immune
pseudobulk_374,0.12912114170012184,0.0,Immune
pseudobulk_375,0.112831601300056,0.4270828,Immune
pseudobulk_376,0.14075726294731516,0.38677517,Immune
pseudobulk_377,0.12089958722867485,0.8206554,Immune
pseudobulk_378,0.07562489612086824,0.48317593,Immune
pseudobulk_379,0.14740962957966688,0.7367859,Immune
pseudobulk_380,0.09251528318918308,0.57528394,Immune
pseudobulk_381,0.1232149209331478,0.7958375,Immune
pseudobulk_382,0.12708633729152677,0.8402812,Immune
pseudobulk_383,0.14984861656921228,0.63899124,Immune
pseudobulk_384,0.1451932098780131,0.63899124,Immune
pseudobulk_385,0.11606329750213393,0.6500723,Immune
pseudobulk_386,0.1242909117718196,0.6455848,Immune
pseudobulk_387,0.1570329575051769,0.6997303,Immune
pseudobulk_388,0.16762868491695948,0.93375796,Immune
pseudobulk_389,0.1789207642705116,0.9069061,Immune
pseudobulk_390,0.13028943506378385,0.6965438,Immune
pseudobulk_391,0.135856944036729,0.5745442,Immune
pseudobulk_392,0.14081976013914885,0.32301262,Immune
pseudobulk_393,0.16309608795154049,0.62217516,Nephron epithelium
pseudobulk_394,0.12146920939286741,0.68819714,Immune
pseudobulk_395,0.08927861406578741,0.0,Immune
pseudobulk_396,0.11114002580324829,0.6462481,Immune
pseudobulk_397,0.10914629668559132,0.7607467,Immune
pseudobulk_398,0.08217232629430953,0.1982304,Immune
pseudobulk_399,0.10852809946208863,0.6446589,Immune
pseudobulk_400,0.1475765731342982,0.90004116,Immune
pseudobulk_401,0.12566011735838942,1.060853,Immune
pseudobulk_402,0.07839881830250019,0.6522774,Immune
pseudobulk_403,0.12987693038348555,0.68819714,Immune
pseudobulk_404,0.1346751215833103,0.7708827,Immune
pseudobulk_405,0.07161529589211309,0.46794444,Immune
pseudobulk_406,0.11130439585420157,1.0416167,Immune
pseudobulk_407,0.03333082734479635,0.4679863,Nephron epithelium
pseudobulk_408,0.08160394149399187,0.8447561,Endothelium
pseudobulk_409,0.010196414227037136,0.6223079,Immune
pseudobulk_410,0.0688968623251158,0.0,Immune
pseudobulk_411,0.14436818839157814,1.2046137,Immune
pseudobulk_412,0.04886821831996455,0.45338824,Endothelium
pseudobulk_413,0.10629821309339334,0.0,Nephron epithelium
pseudobulk_414,0.1651123048468402,0.5775728,Nephron epithelium
pseudobulk_415,0.029547421924687095,0.6620886,Immune
pseudobulk_416,0.04409475519787227,0.0,Nephron epithelium
pseudobulk_417,0.037291793982601455,0.0,Immune
pseudobulk_418,0.060493395097862224,0.0,Nephron epithelium
pseudobulk_419,0.11308376237866162,0.68282133,Immune
pseudobulk_420,0.14924674901794474,0.60997134,Nephron epithelium
pseudobulk_421,0.08260983468789805,0.4195512,Nephron epithelium
pseudobulk_422,0.13744654380707014,0.0,Nephron epithelium
pseudobulk_423,0.03998414621582684,0.0,Nephron epithelium
pseudobulk_424,0.07820208244697546,0.0,Nephron epithelium
pseudobulk_425,0.03631213788230278,0.0,Nephron epithelium
pseudobulk_426,0.029339604063350205,0.0,Nephron epithelium
pseudobulk_427,0.11540827402859291,0.73536223,Immune
pseudobulk_428,0.12346643265231792,0.7147094,Nephron progenitor
pseudobulk_429,0.11798128733834977,0.7013466,Immune
pseudobulk_430,0.0441049375208392,0.30575514,Nephron epithelium
pseudobulk_431,0.10948355631626028,0.38121885,Nephron epithelium
pseudobulk_432,0.11718563953035903,0.50662017,Immune
