,agg_scores,exp_scores,cell_type_category
pseudobulk_190,0.2021836196904549,1.2299037,Nephron progenitor
pseudobulk_191,0.16649447297049486,1.0964732,Nephron progenitor
pseudobulk_192,0.19971312462712035,1.1536409,Nephron progenitor
pseudobulk_193,0.20734642936440295,1.1729531,Nephron progenitor
pseudobulk_194,0.19814760642475093,0.9971545,Nephron progenitor
pseudobulk_195,0.17325051958766438,1.1585382,Nephron progenitor
pseudobulk_196,0.23156361609414536,1.1540715,Nephron progenitor
pseudobulk_197,0.21557455664014555,1.0954934,Nephron progenitor
pseudobulk_198,0.1971860157673259,1.3049644,Nephron progenitor
pseudobulk_199,0.20991448311996988,1.2351005,Nephron progenitor
pseudobulk_200,0.20262274535525282,1.1701446,Nephron progenitor
pseudobulk_201,0.1061669963128192,0.77633524,Nephron progenitor
pseudobulk_202,0.18989122070638156,1.1487718,Nephron epithelium
pseudobulk_203,0.20407402300633856,1.2908624,Nephron progenitor
pseudobulk_204,0.22199351730250427,1.2119849,Nephron progenitor
pseudobulk_205,0.15284972984499787,1.1400405,Nephron epithelium
pseudobulk_206,0.148178184660988,1.1130061,Nephron epithelium
pseudobulk_207,0.273467272187101,1.3168805,Nephron progenitor
pseudobulk_208,0.1489257611901812,1.1114179,Nephron epithelium
pseudobulk_209,0.22317413144946488,1.1087623,Nephron epithelium
pseudobulk_210,0.14969208530100836,1.1440319,Nephron epithelium
pseudobulk_211,0.15343877326312946,1.1355078,Nephron epithelium
pseudobulk_212,0.22195292260095895,1.2529179,Nephron progenitor
pseudobulk_213,0.21024967618044246,1.2751727,Nephron epithelium
pseudobulk_214,0.22002685185509183,1.2862766,Nephron progenitor
pseudobulk_215,0.2677226153545251,1.3179567,Nephron progenitor
pseudobulk_216,0.24475895023828895,1.1492933,Nephron progenitor
pseudobulk_217,0.09863679120553254,0.85909307,Nephron progenitor
pseudobulk_218,0.21574115499219756,1.1474807,Nephron progenitor
pseudobulk_219,0.13467387582749796,0.9623373,Nephron progenitor
pseudobulk_220,0.2175271222459433,1.2161435,Nephron progenitor
pseudobulk_221,0.14208789083749818,1.0064968,Nephron progenitor
pseudobulk_222,0.1873511759853231,1.0592482,Nephron epithelium
pseudobulk_223,0.2395482839581819,1.3033816,Nephron progenitor
pseudobulk_224,0.1374600339340724,0.86838824,Nephron progenitor
pseudobulk_225,0.11825380875142985,0.94006765,Nephron progenitor
pseudobulk_226,0.22675850138056936,1.0947983,Nephron progenitor
pseudobulk_227,0.1653012549695595,0.93877614,Nephron progenitor
pseudobulk_228,0.15817125489865821,1.176198,Nephron epithelium
pseudobulk_229,0.16010693645511895,1.2113762,Nephron epithelium
pseudobulk_230,0.25696198516135704,1.3727716,Nephron progenitor
pseudobulk_231,0.20562323008061503,1.1285365,Nephron epithelium
pseudobulk_232,0.16153755684990392,1.2222427,Nephron epithelium
pseudobulk_233,0.1805903401489066,1.1160601,Nephron epithelium
pseudobulk_234,0.22635650031770235,1.2354624,Nephron progenitor
pseudobulk_235,0.13500822203604557,0.992932,Nephron progenitor
pseudobulk_236,0.16216701327629918,1.2270797,Nephron epithelium
pseudobulk_237,0.16247191947240558,1.1143409,Nephron epithelium
pseudobulk_238,0.23171117773381023,1.3128673,Nephron progenitor
pseudobulk_239,0.2514808056762342,1.2805718,Nephron progenitor
pseudobulk_240,0.2680958607743347,1.2122267,Nephron progenitor
pseudobulk_241,0.21720744255139476,1.2478812,Nephron progenitor
pseudobulk_242,0.25863980576019263,1.2635564,Nephron progenitor
pseudobulk_243,0.25282009875399664,1.2703243,Nephron progenitor
pseudobulk_244,0.23149459700925556,1.3134815,Nephron epithelium
pseudobulk_245,0.2517916377789752,1.3754414,Nephron progenitor
pseudobulk_246,0.2232959843649915,1.346669,Nephron progenitor
pseudobulk_247,0.21595779170092635,1.1718378,Nephron epithelium
pseudobulk_248,0.25799174818677845,1.3863596,Nephron progenitor
pseudobulk_249,0.2717372785527873,1.3507929,Nephron progenitor
pseudobulk_250,0.25504013150111426,1.2593431,Nephron progenitor
pseudobulk_251,0.27554102623252724,1.3075037,Nephron progenitor
pseudobulk_252,0.21922260380324207,1.3069494,Nephron progenitor
pseudobulk_253,0.2509878745131537,1.17149,Nephron progenitor
pseudobulk_254,0.2786747179729861,1.3084825,Nephron progenitor
pseudobulk_255,0.21747050072985624,1.3141882,Nephron progenitor
pseudobulk_256,0.12464225234316083,0.9824896,Immune
pseudobulk_257,0.10910619909963906,0.9910328,Immune
pseudobulk_258,0.17223303692753356,1.0720214,Immune
pseudobulk_259,0.10532928855638767,0.9296091,Immune
pseudobulk_260,0.07463565598299836,0.9389624,Immune
pseudobulk_261,0.1551648526592509,1.2500689,Immune
pseudobulk_262,0.14876876270045258,1.2421066,Immune
pseudobulk_263,0.16331003152845033,1.3213084,Immune
pseudobulk_264,0.1313660588111787,1.3612493,Immune
pseudobulk_265,0.13958496346549212,1.3668067,Immune
pseudobulk_266,0.12652577269636506,1.3732752,Immune
pseudobulk_267,0.0519913971445445,0.69047004,Immune
pseudobulk_268,0.06647051209051531,0.7756949,Immune
pseudobulk_269,0.14594020965204954,0.82927155,Immune
pseudobulk_270,0.09640909936797189,0.9289031,Immune
pseudobulk_271,0.10032837003199985,0.9621583,Immune
pseudobulk_272,0.1270828451938513,0.60212207,Immune
pseudobulk_273,0.09508696529837579,0.8802224,Immune
pseudobulk_274,0.10948248941917589,0.9970086,Immune
pseudobulk_275,0.10973484471855642,0.92863494,Immune
pseudobulk_276,0.08039153712138312,0.55504435,Immune
pseudobulk_277,0.08929093642586584,0.8371328,Immune
pseudobulk_278,0.10552730279368569,0.5869162,Immune
pseudobulk_279,0.10069758151120917,0.63997704,Immune
pseudobulk_280,0.05462885965800754,0.60475737,Immune
pseudobulk_281,0.10206408314706707,0.93882525,Immune
pseudobulk_282,0.14890085340948303,1.159512,Immune
pseudobulk_283,0.1366683050678116,1.0351466,Immune
pseudobulk_284,0.09488685555879472,0.9155921,Immune
pseudobulk_285,0.11869350391043229,0.63106215,Immune
pseudobulk_286,0.12301312061663018,0.79794437,Immune
pseudobulk_287,0.14395313364547885,0.63137174,Immune
pseudobulk_288,0.10109382294831158,0.96227497,Immune
pseudobulk_289,0.09803943386122815,0.93142295,Immune
pseudobulk_290,0.14535739724623997,0.85528725,Immune
pseudobulk_291,0.09396948369532913,0.51717836,Immune
pseudobulk_292,0.1272105844354848,0.5295865,Immune
pseudobulk_293,0.1062710549790578,0.79441625,Immune
pseudobulk_294,0.15304836319114312,0.81895405,Immune
pseudobulk_295,0.07559938818871795,0.69809926,Immune
pseudobulk_296,0.13298976475607277,0.9437622,Immune
pseudobulk_297,0.12661758158060063,1.2453883,Immune
pseudobulk_298,0.13749276907446628,0.69358844,Immune
pseudobulk_299,0.07950159603751368,1.3776051,Immune
pseudobulk_300,0.05283969688423222,1.242513,Immune
pseudobulk_301,0.11200357410347987,1.3224465,Immune
pseudobulk_302,0.07653474056010312,1.0458767,Immune
pseudobulk_303,0.1069072292340222,1.0664405,Immune
pseudobulk_304,0.14959291572074254,0.94845307,Immune
pseudobulk_305,0.022141696316088286,0.61474717,Immune
pseudobulk_306,0.07985852060482716,1.4068229,Immune
pseudobulk_307,0.18539622585739923,1.1836739,Immune
pseudobulk_308,0.06313803104421545,0.8792965,Immune
pseudobulk_309,0.08913754992408623,1.3395636,Immune
pseudobulk_310,0.13349357277365606,1.155224,Immune
pseudobulk_311,0.07106561290310934,1.0720642,Immune
pseudobulk_312,0.08668277176138513,1.0585722,Immune
pseudobulk_313,0.1462938986369377,1.1071912,Immune
pseudobulk_314,0.011570645395748298,0.6616479,Immune
pseudobulk_315,0.06769886529036477,0.7028516,Immune
pseudobulk_316,0.0965762214555038,1.0852998,Immune
pseudobulk_317,0.04927058834436768,0.7579891,Immune
pseudobulk_318,0.13283929709086473,0.95203733,Immune
pseudobulk_319,0.07683974136443503,1.021854,Immune
pseudobulk_320,0.0961440908263254,1.4451356,Immune
pseudobulk_321,0.048010829519168366,0.6789986,Immune
pseudobulk_322,0.06569902886235184,0.8046458,Immune
