,agg_scores,exp_scores,cell_type_category
pseudobulk_395,0.36131411019959714,1.4753066,immune
pseudobulk_396,0.7867340859638671,2.081139,connective
pseudobulk_397,0.7780273640269069,2.0994165,connective
pseudobulk_398,0.7675329341345741,1.9508848,immune
pseudobulk_399,0.7158168403111582,1.9488066,connective
pseudobulk_400,0.42074640407008257,1.536485,endothelial
pseudobulk_401,0.5155613531546774,1.2235273,immune
pseudobulk_402,0.8208965618213101,1.9200447,immune
pseudobulk_403,0.6177926501613865,1.9577631,immune
pseudobulk_404,0.6383729597000593,1.6728674,connective
pseudobulk_405,0.6261822261640148,1.7266805,immune
pseudobulk_406,0.6913443856737963,1.924649,connective
pseudobulk_407,0.796048201405479,1.991698,connective
pseudobulk_408,0.4904685257649779,1.3750237,immune
pseudobulk_409,0.6664349454084644,1.7484897,immune
pseudobulk_410,0.6783292505115195,1.8921208,endothelial
pseudobulk_411,0.6349675000960775,1.8300755,immune
pseudobulk_412,0.7556139334042151,2.059335,connective
pseudobulk_413,0.7121054622175457,1.7664974,connective
pseudobulk_414,0.3854164071553873,1.3879555,immune
pseudobulk_415,0.42397495790373363,1.47604,endothelial
pseudobulk_416,0.4238783712362387,1.6340685,immune
pseudobulk_417,0.401729819164455,0.89603496,immune
pseudobulk_418,0.3925042716610931,1.478491,immune
pseudobulk_419,0.42283788601525596,1.0604521,immune
pseudobulk_420,0.5482549808152679,1.5159241,endothelial
pseudobulk_421,0.40322629107171465,1.3030305,immune
pseudobulk_422,0.2943290879002194,1.4224783,endothelial
pseudobulk_423,0.36805530966648514,1.0433288,immune
pseudobulk_424,0.4624645002540971,1.4622498,immune
pseudobulk_425,0.6011734254543586,1.9010146,immune
pseudobulk_426,0.6036033543946318,1.6364644,immune
pseudobulk_427,0.5570880227583036,1.2117447,immune
pseudobulk_428,0.47291390478130435,1.68515,immune
pseudobulk_429,0.5129759789697312,1.8497305,immune
pseudobulk_430,0.5081662440270485,0.75591147,immune
pseudobulk_431,0.524569598609556,1.6375307,endothelial
pseudobulk_432,0.44638067923460467,1.75748,immune
pseudobulk_433,0.49577528443842006,1.6610476,immune
pseudobulk_434,0.676979490079016,1.9275861,immune
pseudobulk_435,0.8739221978075824,2.0675979,connective
pseudobulk_436,0.5844875291315892,1.689701,immune
pseudobulk_437,0.5403997907624176,1.6158335,immune
pseudobulk_438,0.6881160814227734,2.074308,immune
pseudobulk_439,0.611226825738409,1.8565909,immune
pseudobulk_440,0.5061938901185341,1.5909598,immune
pseudobulk_441,0.46510785058580584,1.4802316,endothelial
pseudobulk_442,0.8332238340508363,2.0167983,connective
pseudobulk_443,0.8192114370085573,1.9926727,connective
pseudobulk_444,0.6977720594632002,1.8853446,endothelial
pseudobulk_445,0.7816908029444631,1.9772664,connective
pseudobulk_446,0.6268210119751485,1.8924825,endothelial
pseudobulk_447,0.5512063265687134,1.6509836,immune
pseudobulk_448,0.8843260983921887,2.1154904,connective
pseudobulk_449,0.35899104430131556,1.4973968,immune
pseudobulk_450,0.7575302510350098,2.074471,immune
pseudobulk_451,0.5215571286355464,1.613856,immune
pseudobulk_452,0.8323726398898506,2.175962,immune
pseudobulk_453,0.8040561309041964,2.1120696,immune
pseudobulk_454,0.8530834120429017,2.087922,connective
pseudobulk_455,0.8464477485670119,2.045403,immune
pseudobulk_456,0.5565032151378051,1.8453473,immune
pseudobulk_457,0.7910891530982507,2.0776749,connective
pseudobulk_458,0.846542723988928,2.0941765,connective
pseudobulk_459,0.6976424032418391,1.7906724,endothelial
pseudobulk_460,0.7731743928616154,2.0258906,endothelial
pseudobulk_461,0.5245519424395255,1.8881603,immune
pseudobulk_462,0.7991084004552201,2.0366948,immune
pseudobulk_463,0.5054904791631947,1.6399051,endothelial
pseudobulk_464,0.7328148456053848,2.0897958,connective
pseudobulk_465,0.5670397616177025,1.9178958,endothelial
pseudobulk_466,0.5370115357572965,1.7159572,endothelial
pseudobulk_467,0.6426268172890518,1.8987931,endothelial
pseudobulk_468,0.5918505644810313,1.8861152,immune
pseudobulk_469,0.4897264388137014,1.6154145,immune
pseudobulk_470,0.7493590905005436,1.9779646,immune
pseudobulk_471,0.8742797777813348,2.0207405,epithelial
pseudobulk_472,0.6249220227946308,1.6606882,connective
pseudobulk_473,0.7124106377941601,1.8203465,endothelial
pseudobulk_474,0.6316874898948257,1.6835648,connective
pseudobulk_475,0.7237676329600574,2.0101407,immune
pseudobulk_476,0.6018021402724072,1.8911054,endothelial
pseudobulk_477,0.5764009799886436,1.4845414,connective
pseudobulk_478,0.6982038768655867,1.8004802,connective
pseudobulk_479,0.7130869099983052,1.8873025,endothelial
pseudobulk_480,0.6173855430033608,1.6611916,connective
pseudobulk_481,0.6121035737315837,1.9073033,immune
pseudobulk_482,0.585010178181615,1.669454,endothelial
pseudobulk_483,0.528460496572275,1.7835937,immune
pseudobulk_484,0.6245661992925264,1.6886322,connective
pseudobulk_485,0.4548467151071191,1.5404662,endothelial
pseudobulk_486,0.6215276648135791,1.713046,connective
pseudobulk_487,0.8600449794212135,2.042787,epithelial
pseudobulk_488,0.6090871438038872,1.8393583,immune
pseudobulk_489,0.6868538509297598,1.8184471,epithelial
pseudobulk_490,0.7518877205038692,1.9950778,connective
pseudobulk_491,0.7467172048427483,2.00473,immune
pseudobulk_492,0.5915265536004842,1.7284682,immune
pseudobulk_493,0.4055576633972998,1.6830001,immune
pseudobulk_494,0.5287020065588834,1.7074201,immune
pseudobulk_495,0.6194886477724099,1.8093159,immune
pseudobulk_496,0.84124370964309,1.9076672,epithelial
pseudobulk_497,0.7067499804206774,1.8225161,connective
pseudobulk_498,0.625523221488034,1.5295129,immune
pseudobulk_499,0.700496273837412,1.7695683,endothelial
pseudobulk_500,0.6127149236217476,1.72817,endothelial
pseudobulk_501,0.6555448584458601,1.6485635,endothelial
pseudobulk_502,0.44911680664472126,1.5779191,immune
pseudobulk_503,0.47169109972582735,1.7601025,immune
pseudobulk_504,0.717770345317145,1.8352461,immune
pseudobulk_505,0.7000370511232138,1.6894763,endothelial
pseudobulk_506,0.4669887965034117,1.7008938,immune
pseudobulk_507,0.6491825872335502,1.9822185,immune
pseudobulk_508,0.6630561204415203,1.9629124,immune
pseudobulk_509,0.5840369047559719,1.8443531,immune
