,family,gene,mean_expression,correlation,pval
15,KLF/SP/2:C2H2,Klf1,0.20500512421131134,0.3449095775482666,3.887467912460802e-29
16,KLF/SP/2:C2H2,Klf12,0.6925355195999146,0.25062563350618405,1.0409277104663654e-15
17,KLF/SP/2:C2H2,Rreb1,1.5079877376556396,0.4744657831101581,5.110504690107535e-57
0,YY1:C2H2,Yy1,1.771984338760376,0.38915058849020273,3.3407036022070196e-37
1,YY1:C2H2,Yy2,0.6317713856697083,0.3889598057029426,1.8235904364474842e-37
0,ZFX:C2H2,Zfx,1.6739145517349243,0.707294580829212,1.6714990474067773e-152
0,CREB/ATF/2:bZIP,Atf7,1.363625168800354,0.2637669116078304,1.0025501684267116e-16
1,CREB/ATF/2:bZIP,Creb5,0.9627589583396912,-0.04141140527339663,0.19071494426462837
2,CREB/ATF/2:bZIP,Jdp2,0.9835066199302673,-0.14138251691476306,1.2948558281419067e-05
3,CREB/ATF/2:bZIP,Batf3,0.5475825071334839,-0.1001948703754251,0.0019433779857674356
4,CREB/ATF/2:bZIP,Jund,2.442159652709961,0.3954586266450026,7.988200801132789e-38
5,CREB/ATF/2:bZIP,Jun,2.4702563285827637,0.06208913627540368,0.055869043722646936
6,CREB/ATF/2:bZIP,Creb3,1.9547021389007568,0.18781454319520502,4.864964789901234e-09
7,CREB/ATF/2:bZIP,Xbp1,2.2544498443603516,0.22788499188499192,9.058957555761291e-13
8,CREB/ATF/2:bZIP,Mafb,1.406256079673767,-0.14042521779222886,1.2456501090105198e-05
0,SPI:ETS,Spib,0.702387809753418,0.40995253574348517,8.185357819288954e-42
1,SPI:ETS,Spic,0.20959216356277466,0.4864188998852829,3.2156676402850454e-60
0,IRF/1:IRF,Irf9,1.8202636241912842,0.4821247488029944,3.6612009717029e-59
1,IRF/1:IRF,Irf7,1.4651652574539185,0.22219233000154126,1.1896476810281586e-12
2,IRF/1:IRF,Irf2,1.8717998266220093,0.6893593013593015,4.089815765353947e-141
3,IRF/1:IRF,Irf3,1.936328649520874,0.5149419320315837,1.6558167946031635e-68
4,IRF/1:IRF,Irf8,1.6901841163635254,0.5466198609174246,1.6515038340311391e-78
5,IRF/1:IRF,Irf4,0.7398141026496887,0.38985045187507916,1.451903467813294e-37
0,TBX/2:TBX,Mga,1.8954495191574097,0.7008386448386449,6.806188873160433e-148
1,TBX/2:TBX,Tbx21,0.2446620911359787,-0.03937617345366549,0.266824282969137
2,TBX/2:TBX,Tbx4,0.21090272068977356,-0.05604193940983762,0.1912448954195819
3,TBX/2:TBX,Tbx5,0.28498831391334534,0.016071201619505458,0.6117246561470189
4,TBX/2:TBX,Tbx2,0.5463072657585144,-0.04540346195165551,0.25227451629696585
0,NR/1:nuclearreceptor,Hnf4a,0.3211556375026703,0.11329353595783913,0.00047287099960481783
1,NR/1:nuclearreceptor,Hnf4g,0.1522415280342102,-0.05350977670527566,0.11349275816026544
2,NR/1:nuclearreceptor,Nr1h3,0.9834008812904358,-0.3341097353545057,3.34604616934451e-27
3,NR/1:nuclearreceptor,Rxrg,0.22069595754146576,-0.3057932147978075,7.225063528146714e-23
4,NR/1:nuclearreceptor,Nr2f6,1.686113715171814,0.049848519176252035,0.1279713233636387
5,NR/1:nuclearreceptor,Nr2c2,1.7368117570877075,0.5778360399732199,1.9343701743704533e-89
6,NR/1:nuclearreceptor,Rxra,1.2130625247955322,-0.013090487232409026,0.6792714369908597
7,NR/1:nuclearreceptor,Rxrb,1.7716333866119385,0.668355978396522,2.0616189168840455e-129
8,NR/1:nuclearreceptor,Nr1h2,1.9332196712493896,0.41528526728526727,1.9096856384301242e-42
9,NR/1:nuclearreceptor,Nr2f1,0.3961721658706665,-0.4116026553572984,9.032881568719497e-42
0,Ebox/CACGTG/1:bHLH,Usf1,1.719887137413025,0.6071934232681906,2.271817482150349e-100
1,Ebox/CACGTG/1:bHLH,Tfe3,1.628371000289917,0.4778216589968917,1.5536971896338915e-57
2,Ebox/CACGTG/1:bHLH,Usf2,1.605043888092041,0.5758742394305463,2.7421955420953305e-88
3,Ebox/CACGTG/1:bHLH,Tfeb,1.5873428583145142,0.44753409264639504,5.951977830877286e-50
4,Ebox/CACGTG/1:bHLH,Mitf,1.2022490501403809,0.33847456786801666,6.861445868114644e-28
5,Ebox/CACGTG/1:bHLH,Bhlhe41,0.6828153133392334,0.3017637675929302,3.3739815528410606e-22
6,Ebox/CACGTG/1:bHLH,Srebf2,1.8338099718093872,0.47059045494359775,9.782820878750603e-56
7,Ebox/CACGTG/1:bHLH,Srebf1,1.7424665689468384,0.49116864905928703,6.572711738627643e-61
8,Ebox/CACGTG/1:bHLH,Mlx,1.7381863594055176,0.48079153665765767,2.930134030284964e-58
9,Ebox/CACGTG/1:bHLH,Bhlhe40,1.668139934539795,0.09263451902983826,0.0036484851753871748
10,Ebox/CACGTG/1:bHLH,Mlxipl,0.49888530373573303,0.18010991886938266,1.2043244803421577e-08
11,Ebox/CACGTG/1:bHLH,Arnt,1.7205188274383545,0.39406890971304503,4.0269393289573777e-38
12,Ebox/CACGTG/1:bHLH,Arntl,1.5200588703155518,0.2228483288234637,1.556486474090769e-12
13,Ebox/CACGTG/1:bHLH,Tfec,0.24442385137081146,0.2309281273079737,2.476787669531246e-13
14,Ebox/CACGTG/1:bHLH,Hey1,0.6995289921760559,-0.23030134786148723,2.7112398005781346e-13
15,Ebox/CACGTG/1:bHLH,Hey2,0.22604943811893463,-0.28098632943450896,2.477644901853173e-19
16,Ebox/CACGTG/1:bHLH,Id2,2.074018716812134,0.13133861933861937,3.501841708903611e-05
17,Ebox/CACGTG/1:bHLH,Max,1.9754027128219604,0.4241612265236449,1.5992696982313369e-44
18,Ebox/CACGTG/1:bHLH,Mnt,1.243231177330017,0.4880327318969284,3.722525126391265e-60
19,Ebox/CACGTG/1:bHLH,Mlxip,1.9035429954528809,0.47345659348805874,1.955968719193631e-56
20,Ebox/CACGTG/1:bHLH,Npas2,0.7099112272262573,0.0031459782632809103,0.9208521341522922
21,Ebox/CACGTG/1:bHLH,Creb3l2,1.3827985525131226,0.20096435243027058,1.859348887845918e-10
22,Ebox/CACGTG/1:bHLH,Hes7,0.27697545289993286,0.21340060637509164,1.3281634152525164e-11
23,Ebox/CACGTG/1:bHLH,Clock,1.5761115550994873,0.20694160166456005,5.3473922191230606e-11
24,Ebox/CACGTG/1:bHLH,Hes5,0.29126429557800293,0.16040529155714112,4.0317462425875345e-07
25,Ebox/CACGTG/1:bHLH,Creb3l1,1.0303828716278076,-0.04510103751804587,0.1602749568315756
