,pseudobulk_0,pseudobulk_1,pseudobulk_2,pseudobulk_3,pseudobulk_4,pseudobulk_5,pseudobulk_6,pseudobulk_7,pseudobulk_8,pseudobulk_9,pseudobulk_10,pseudobulk_11,pseudobulk_12,pseudobulk_13,pseudobulk_14,pseudobulk_15,pseudobulk_16,pseudobulk_17,pseudobulk_18,pseudobulk_19,pseudobulk_20,pseudobulk_21,pseudobulk_22,pseudobulk_23,pseudobulk_24,pseudobulk_25,pseudobulk_26,pseudobulk_27,pseudobulk_28,pseudobulk_29,pseudobulk_30,pseudobulk_31,pseudobulk_32,pseudobulk_33,pseudobulk_34,pseudobulk_35,pseudobulk_36,pseudobulk_37,pseudobulk_38,pseudobulk_39,pseudobulk_40,pseudobulk_41,pseudobulk_42,pseudobulk_43,pseudobulk_44,pseudobulk_45,pseudobulk_46,pseudobulk_47,pseudobulk_48,pseudobulk_49,pseudobulk_50,pseudobulk_51,pseudobulk_52,pseudobulk_53,pseudobulk_54,pseudobulk_55,pseudobulk_56,pseudobulk_57,pseudobulk_58,pseudobulk_59,pseudobulk_60,pseudobulk_61,pseudobulk_62,pseudobulk_63,pseudobulk_64,pseudobulk_65,pseudobulk_66,pseudobulk_67,pseudobulk_68,pseudobulk_69,pseudobulk_70,pseudobulk_71,pseudobulk_72,pseudobulk_73,pseudobulk_74,pseudobulk_75,pseudobulk_76,pseudobulk_77,pseudobulk_78,pseudobulk_79,pseudobulk_80,pseudobulk_81,pseudobulk_82,pseudobulk_83,pseudobulk_84,pseudobulk_85,pseudobulk_86,pseudobulk_87,pseudobulk_88,pseudobulk_89,pseudobulk_90,pseudobulk_91,pseudobulk_92,pseudobulk_93,pseudobulk_94,pseudobulk_95,pseudobulk_96,pseudobulk_97,pseudobulk_98,pseudobulk_99
EGR:C2H2,0.000725780699212919,0.0007785993329889607,0.0006160733973956667,0.000528287528140936,0.0005561687594308751,0.0005303409252519486,0.0006227742187547847,0.0005731657561227621,0.0006583254526049132,0.0006355399600579403,0.0006254006034396298,0.0006915988196851686,0.0005374391853365523,0.0005862688799425086,0.0006642591615673155,0.0007542899747932097,0.0007749694469723067,0.0005482465594468522,0.0004650416194635909,0.0006701585989503656,0.0006271469064813573,0.0006070905692467932,0.0006972865048737731,0.0005485040828716592,0.0006525431249428948,0.000766208862842177,0.0005441719013106194,0.0006206035282048106,0.0007316479986911872,0.0005746385077145533,0.0005387930341385072,0.0007225458211905789,0.0007678646870772354,0.00061258622463356,0.0006263769319048151,0.0006651577791672025,0.000695366334184655,0.0006137130230854382,0.0005885201844648691,0.0006552534778165864,0.0007196360211310093,0.0006042629893272533,0.0005518515890798881,0.0005888721852898016,0.0006145279712654883,0.0006925328289071331,0.0007104127817001427,0.0005185784484638134,0.0007417052493110532,0.0004950852016918361,0.0005779227112725493,0.0005865693728992483,0.0006597176361538004,0.0007681040178795229,0.0006659560840489576,0.0006626860526921519,0.0006275069918046938,0.0006408561866919626,0.0006428191309169051,0.0005576583935180679,0.00046542955624317983,0.0007158806874940637,0.0005537819361052243,0.0006832535964349518,0.0006091787872719578,0.0006679033710099702,0.0005655884797306499,0.0005141171668583411,0.0006145241418380465,0.0004809929378097877,0.0003867150044243317,0.0006855331967017264,0.0006368045433191583,0.0006082085328671383,0.0006257809036469553,0.0007245664362471871,0.0005291496281643049,0.0006923076707607834,0.0006136679057817673,0.0005904805628347276,0.0005191215896047652,0.0006177601114814024,0.0005072919848316815,0.0006052592677860957,0.0005690340403816663,0.0006098790099713369,0.000738016757168225,0.000598048079154978,0.0008608125858700078,0.0004571776223656343,0.0006156229501357302,0.0006924152257852256,0.0006457167946791742,0.0007782956499795546,0.0007954726511343324,0.0006535807542604744,0.0005948049492872087,0.0007764096189930569,0.0007257387323988951,0.0007932602741220762
HD/14:homeodomain,0.007180342072388157,0.007027558021945879,0.0071159302606247365,0.005238247540546581,0.007259269215865061,0.006301224930211902,0.007566530199255794,0.006174648995511234,0.006146098632598296,0.006115275056799874,0.005959120579063892,0.006651430478086695,0.006982046936172992,0.006117817654740065,0.00681094138417393,0.00567886425415054,0.0057936981320381165,0.0067333553452044725,0.005761973152402788,0.005975776584818959,0.006952762836590409,0.005925004603341222,0.008029717078898102,0.005373558145947754,0.006349404051434249,0.006601720495382324,0.0064433172810822725,0.006865796516649425,0.006552874721819535,0.005878487339941785,0.0068940058699809015,0.006464887643232942,0.007786854985170066,0.007727301679551601,0.00694762883358635,0.007304284197743982,0.00652400532271713,0.007634786539711058,0.006197118782438338,0.00611503585241735,0.007206442998722196,0.006188656581798568,0.0066387204569764435,0.006165116734337062,0.006323641980998218,0.006929914292413741,0.005878245952771977,0.005242670915322378,0.0056709093623794615,0.004962451639585197,0.005507097288500518,0.005960810289252549,0.006583024864085019,0.007761677901726216,0.006666824861895293,0.006134483526693657,0.0054151571821421385,0.005364672892028466,0.0065411546966061,0.007434133265633136,0.005740655644331127,0.007762520865071565,0.006355504709063098,0.006973240582738072,0.005712917452910915,0.006117849872680381,0.006898131076013669,0.006797781155910343,0.006475667119957507,0.00623818943859078,0.005171241733478382,0.005434241669718176,0.005688437260687351,0.007058225106447935,0.007498008257243782,0.007531469862442464,0.006382140796631575,0.005942148593021557,0.0054864340054336935,0.00476888642879203,0.004800710477866232,0.005918931681662798,0.00786247433279641,0.00659502629423514,0.006008654221659526,0.007101850118488073,0.006265957897994667,0.005772226606495678,0.005830853246152401,0.006257288856431842,0.006546250369865447,0.005962425115285441,0.006674704374745488,0.006929448631126434,0.005077239329693839,0.0052119496976956725,0.007459586253389716,0.00806662259856239,0.0072879979852586985,0.006147587671875954
NFY:NFY,0.0032614676747471094,0.003274678747402504,0.0033505051978863776,0.0035186645400244743,0.0033379151864210144,0.0033015577209880576,0.003590742970118299,0.0029685218614758924,0.003301171032944694,0.003126057708868757,0.003501574683468789,0.002690918219741434,0.0032775582949398085,0.003485737935989164,0.0031049305252963677,0.003199977014446631,0.0034738490940071642,0.0033636582957115024,0.0033033439685823396,0.003544764913385734,0.0030251143034547567,0.0031745583983138204,0.002744771627476439,0.003426090639550239,0.003527235545334406,0.002835334904375486,0.0033685200178297237,0.0034177910129074007,0.0030679989722557366,0.0027622633933788165,0.003264767990913242,0.003711663724971004,0.003714395686984062,0.003446161004831083,0.0033334354375256225,0.003170071227941662,0.003805024374742061,0.0031873583066044375,0.0030811381730018184,0.0034451321116648614,0.0032338754535885528,0.0030976990092312917,0.003374257605173625,0.003361917333677411,0.003337855785503052,0.0032376573944929987,0.002876835147617385,0.003515591859468259,0.0031770840869285166,0.003246147563913837,0.0033711197174852714,0.0035373512364458293,0.003296054288512096,0.0032161300332518294,0.0031949344265740365,0.0033538992720423266,0.0033203055354533717,0.003650432307040319,0.0036950239882571623,0.0033398330415366217,0.0033371483732480556,0.0034208985161967576,0.0029613274382427335,0.003213767791748978,0.003039069415535778,0.003966655785916373,0.0032837053295224905,0.003304702913737856,0.003541015277733095,0.0033570404921192676,0.003380561640369706,0.003326264806673862,0.0035516344651114196,0.0034389414213364944,0.0032131267798831686,0.0031803160381969064,0.0035265460901428014,0.0028557902987813577,0.003033575092558749,0.00329768838128075,0.0032930568559095263,0.003577137365937233,0.003018883231561631,0.0032798364118207246,0.0030470521160168573,0.003183640947099775,0.0034298431855859235,0.003344578290125355,0.002948128356365487,0.003404911927646026,0.0027044677844969556,0.003915128298103809,0.0031888857920421287,0.0033562254247954115,0.0030290552967926487,0.0032684938196325675,0.0036334707256173715,0.0035940377856604755,0.00330343448149506,0.0030680266208946705
CREB/ATF/1:bZIP,0.004299128398997709,0.004066820343723521,0.003406092873774469,0.003939155925763771,0.003974749793997034,0.003325250174384564,0.004283893649699166,0.003454561621765606,0.003392224956769496,0.003681918838992715,0.003975348445237614,0.0035759612219408154,0.004433060792507604,0.0038331934483721852,0.004215260298224166,0.003398651140742004,0.003906543191988021,0.0038757118163630366,0.003946269949665293,0.0037087129603605717,0.0037146039539948106,0.004168540865066461,0.003929837461328134,0.003724872542079538,0.003958468732889742,0.003391073812963441,0.003810083828284405,0.003948588942876086,0.003935177548555657,0.004193902830593288,0.0030062405858188868,0.004050271410960704,0.004143282916629687,0.003640679642558098,0.0035775045107584447,0.004184735909802839,0.0029515682253986597,0.004216172063024715,0.0027240655181230977,0.003101499649346806,0.003416738152736798,0.003624688688432798,0.0037717324739787728,0.0038029489223845303,0.0035455454781185836,0.003535702300723642,0.003976945881731808,0.003701656183693558,0.0030314064351841807,0.0034858785511460155,0.0031268493621610105,0.0038078679353930056,0.0030451813363470137,0.0043204412795603275,0.00336654442071449,0.0038747627550037578,0.0039571271918248385,0.004148992637055926,0.003928327831090428,0.003637334069935605,0.0038735232083126903,0.00396147245191969,0.0041194162622559816,0.003920922987163067,0.004201534495223314,0.0036601137835532427,0.0032748589874245226,0.0035625467862701043,0.00423253551707603,0.003683763847220689,0.0038743608456570655,0.004164183948887512,0.0038076186610851437,0.0032177868706639856,0.003716495557455346,0.00362586067058146,0.004166063416050747,0.00422455690568313,0.003911574225639924,0.004019797488581389,0.0040469279629178345,0.003937953966669738,0.003984254959505051,0.003927931626094505,0.0038061626837588847,0.004107405082322657,0.0032086273131426424,0.003900199808413163,0.004154627531534061,0.0036537337582558393,0.003914143540896475,0.0036178598820697516,0.0036164227640256286,0.0037143361114431173,0.0027604405622696504,0.003337875270517543,0.0038348770467564464,0.0032522474648430943,0.0036448982427828014,0.0035873407614417374
PLAG1:C2H2,0.00037452339893206954,0.0003084972850047052,0.0004776102723553777,0.0004520745715126395,0.0003613549342844635,0.0003514493000693619,0.0004448292020242661,0.0004170419415459037,0.000411879678722471,0.000430637679528445,0.00029554302454926074,0.00043856684351339936,0.0004028664843644947,0.00031512489658780396,0.0003959237365052104,0.00030141763272695243,0.000398812786443159,0.00042632868280634284,0.00043086594087071717,0.00046056267456151545,0.0003918359288945794,0.00031029718229547143,0.00032041186932474375,0.00039401897811330855,0.0003938750596717,0.00036262886715121567,0.000358362594852224,0.00033414590870961547,0.00041846767999231815,0.00026904078549705446,0.0004125027626287192,0.00041519655496813357,0.000355139171006158,0.00031140493229031563,0.0003511305549181998,0.0004742189194075763,0.00037029790109954774,0.00037510934635065496,0.0004042856744490564,0.00036478976835496724,0.00041803380008786917,0.0003977409505750984,0.0002898155653383583,0.0003566453524399549,0.00028501651831902564,0.00039289204869419336,0.000355892552761361,0.0003945740463677794,0.00028426022618077695,0.00042700019548647106,0.0002988419437315315,0.00042069348273798823,0.0004204818105790764,0.000409800122724846,0.00033550133230164647,0.0003976807347498834,0.0004036687023472041,0.00038071663584560156,0.0002966092433780432,0.00036053216899745166,0.0003960495814681053,0.0004815460415557027,0.00047034735325723886,0.0003319825336802751,0.00039812695467844605,0.0003904680488631129,0.0004873087746091187,0.0003116311563644558,0.00028829649090766907,0.0003874828398693353,0.0002600338193587959,0.00034756757668219507,0.00038581210537813604,0.0003382544673513621,0.00041943651740439236,0.000360521167749539,0.000377049291273579,0.000446812657173723,0.00044434715528041124,0.00029030378209427,0.0004114291223231703,0.0002796127228066325,0.00035555785871110857,0.00031542181386612356,0.0003504693158902228,0.0003291345783509314,0.0003375102241989225,0.0005009620217606425,0.0002965909370686859,0.0003660966467577964,0.0003919834562111646,0.0003445749171078205,0.0003921127936337143,0.0004243378061801195,0.0003788713365793228,0.0003509039233904332,0.00041150572360493243,0.0004126062267459929,0.0003703707188833505,0.0004136855714023113
E2F/4:E2F,0.0003281626122770831,0.00029388412076514214,0.00027196852170163766,0.00027222778589930385,0.0003227160486858338,0.0003546742518665269,0.0003127639429294504,0.00041952908213716,0.0003813116782112047,0.0003616316244006157,0.0003378153924131766,0.00035639078123494983,0.00043456218554638326,0.000354938798409421,0.0003003565070684999,0.00038350791146513075,0.00029187709151301533,0.0003122314374195412,0.00028919478063471615,0.00037815784162376076,0.00034249034069944173,0.0003204549429938197,0.00035006707184948027,0.000284504632872995,0.0003361398703418672,0.00037824078754056245,0.0002502604475012049,0.0003819034609477967,0.00031467822554986924,0.0003668394492706284,0.0002648215195222292,0.0003715121347340755,0.0002678881719475612,0.0003381408751010895,0.0003962680057156831,0.00034560798667371273,0.00032672938687028363,0.0002992737718159333,0.0003340968396514654,0.00034046264772769064,0.00022236683616938535,0.00036288391856942326,0.0003454359102761373,0.00031631250749342144,0.0003664971882244572,0.00029687325877603143,0.0004088979621883482,0.0003441325097810477,0.0002874096389859915,0.0002851929602911696,0.0002683085549506359,0.0002895912548410706,0.00028548212139867246,0.0002592734781501349,0.000269142234174069,0.00041195409721694887,0.000327256835589651,0.0003328726306790486,0.00038531645259354264,0.00039020822441671044,0.00026735298888524994,0.0002822231544996612,0.00034896758006652817,0.0002918033496825956,0.000339619058649987,0.0002751486754277721,0.0003819034463958815,0.00022851234461995773,0.00035801179183181375,0.0003429306234465912,0.0002862962646759115,0.0003524369967635721,0.0002747571197687648,0.00034644719562493265,0.0002534039449528791,0.00022825648557045497,0.0004082116938661784,0.0003600098571041599,0.00034219687222503126,0.0003252398892072961,0.0002827918651746586,0.00039978667336981744,0.0003268514119554311,0.00035935988853452727,0.0002475181026966311,0.00026439647626830265,0.0004050307034049183,0.00030332802271004766,0.00026093600172316656,0.0002635509918036405,0.0002681887272046879,0.00036684793303720653,0.00033295017783530056,0.00031494323047809303,0.0002843131296685897,0.00025274179279222153,0.00023415833857143298,0.0002658734956639819,0.000286598464299459,0.0002674392599146813
KLF/SP/3:C2H2,0.0006650947034358978,0.0006122953491285443,0.0005659023299813271,0.0005366441328078508,0.0006608297699131072,0.0005370996077544987,0.000646226922981441,0.0006105807260610163,0.0004777782887686044,0.0006366099696606398,0.0006152865826152265,0.0005722500500269234,0.000485285185277462,0.0005923990393057466,0.0006579601904377341,0.0006035486585460603,0.0005905322614125907,0.0006243871175684035,0.0005823150277137756,0.00042643098277039826,0.0005390408332459629,0.0005507781752385199,0.0005322121432982385,0.000521526497323066,0.0005477998056448996,0.0005379880894906819,0.0005166770424693823,0.0006106795044615865,0.0005363236414268613,0.0006178421317599714,0.0005986025789752603,0.0005100674461573362,0.0005810133880004287,0.0005571162910200655,0.0006305986898951232,0.000641805527266115,0.0005269587272778153,0.0005279807955957949,0.0006001495639793575,0.0004915734753012657,0.0005579792195931077,0.0005752155557274818,0.0004532509483397007,0.0006364549044519663,0.0005001401295885444,0.0006243083043955266,0.0005996017134748399,0.0005255145952105522,0.0006126793450675905,0.0004793223342858255,0.0005897918599657714,0.0004817778244614601,0.0006090751267038286,0.0005758633487857878,0.0005178471910767257,0.0004851897538173944,0.0005227456567808986,0.0005270989495329559,0.000568164512515068,0.0005278153694234788,0.0005218948936089873,0.0005978140980005264,0.0005999933928251266,0.0005894225323572755,0.0005330395069904625,0.0005724399234168231,0.000586229027248919,0.000598413753323257,0.000591074291151017,0.0005231413524597883,0.0005782307125627995,0.0006408375920727849,0.0005070804618299007,0.0005240619648247957,0.0004895244492217898,0.0005533089861273766,0.0005800367216579616,0.0005167839117348194,0.0005063444841653109,0.00046433592797257006,0.00055288354633376,0.00043465744238346815,0.0005766370450146496,0.0005749741685576737,0.0006007677293382585,0.0005253318231552839,0.0004874056321568787,0.0006746318540535867,0.0005850816378369927,0.0005819260259158909,0.0006296723731793463,0.0006343008717522025,0.0006550678517669439,0.0005967971519567072,0.000642137776594609,0.0006161532364785671,0.0006537006120197475,0.0004687303735408932,0.0005440362729132175,0.0006304822745732963
POU/3:POU,0.001475212979130447,0.0013064969098195434,0.0014625191688537598,0.0014456313801929355,0.001494868309237063,0.0011860434897243977,0.0015138005837798119,0.0013911592541262507,0.0015869935741648078,0.001501810154877603,0.0014934884384274483,0.0014344127848744392,0.0016415556892752647,0.001474555698223412,0.0016078806947916746,0.0010674584191292524,0.0010560532100498676,0.001167180947959423,0.0017871225718408823,0.0016808006912469864,0.0011960339033976197,0.0010801006574183702,0.001546136336401105,0.001456430763937533,0.0013008132809773088,0.0012764408020302653,0.0014117802493274212,0.0015374623471871018,0.0012092612450942397,0.001533418893814087,0.001728381379507482,0.0012800443219020963,0.0013102157972753048,0.0014467074070125818,0.0014746228698641062,0.0015577982412651181,0.0010215986985713243,0.0012227084953337908,0.0014773850562050939,0.0013885506195947528,0.0012507798383012414,0.001395667903125286,0.0012052417732775211,0.0013073906302452087,0.0011940603144466877,0.0008078918908722699,0.00138479087036103,0.0011801182990893722,0.0013765693875029683,0.001352472580038011,0.0014776858733966947,0.0013328948989510536,0.0012835985980927944,0.001180982100777328,0.001292816479690373,0.0014657576102763414,0.0014772090362384915,0.0014034875202924013,0.0010591574246063828,0.0011877218494191766,0.001697397674433887,0.001254489878192544,0.00131689861882478,0.001460869680158794,0.0013257350074127316,0.0013051460264250636,0.0012238080380484462,0.0010387676302343607,0.0013164785923436284,0.001397193525917828,0.0013685023877769709,0.0013657123781740665,0.0012749306624755263,0.0014580093557015061,0.0010967260459437966,0.0009478437714278698,0.001697090920060873,0.0015909768408164382,0.0012723533436655998,0.00132023508194834,0.0014088702155277133,0.0015287043061107397,0.0015788685996085405,0.0014745189109817147,0.0015709829749539495,0.0005434408667497337,0.0015196175081655383,0.0011640617158263922,0.000964526436291635,0.001270568580366671,0.0009725420386530459,0.0012447766494005919,0.001282379264011979,0.0010027767857536674,0.0008464293205179274,0.0008480907417833805,0.0012323482660576701,0.0012825443409383297,0.001268685795366764,0.0010810232488438487
CREB/ATF/2:bZIP,0.0016648720447847154,0.001983929842026555,0.001751970603436348,0.001598335373273585,0.0015175812313827919,0.0016829074957058765,0.0017070082685677335,0.0015079074091772782,0.001475311306421645,0.0018885137851611944,0.001692840577561583,0.0017816177205531858,0.0019688281681737863,0.001725568572510383,0.0018215024520031875,0.0019388259452171042,0.0019553181127776043,0.0015947916681398056,0.0016907904437175603,0.0015567985883535584,0.0018703542245930294,0.0016498285231136833,0.0019955243205913575,0.0014134469984128373,0.0019333168138473411,0.001730991923068359,0.0015190897647698876,0.001683576232608175,0.0017934113238879945,0.0017899191288961447,0.001681102115981048,0.0018031944155154633,0.0018617884816194419,0.0016148156519193435,0.0016639846417092485,0.0018536084398874664,0.0014986877995397663,0.0015557016613456653,0.0014141006940917578,0.0016496272191943717,0.001563210073072696,0.001773269786099263,0.0015874614646236296,0.00184912097392953,0.0018329629110667156,0.0014876824061502703,0.0018496414395485772,0.0016795826650195522,0.0016109389234770788,0.001398553091348731,0.0014167152367008384,0.0017109635073211393,0.0014664401987829478,0.001883033306512516,0.0015700852518421016,0.0015771122025398654,0.001710453536361456,0.0017108807332988363,0.001712263613626419,0.001802614808184444,0.0016880091607163195,0.0016120703821798088,0.0017191753249790054,0.001677716543781571,0.0017221738780790474,0.0017489158963144291,0.001753131732584734,0.0016881598348845728,0.001860085907537723,0.0015246472794387955,0.001610228889148857,0.0017937919310497819,0.001648365846449451,0.0016196115529965027,0.0016944016560955788,0.0015725276589364512,0.0015733639029349433,0.0016060236666817218,0.0019323819687997457,0.0015747202687634854,0.001396265450239298,0.0018015794348684722,0.001755337087161024,0.0017159003527922323,0.0015814631351531716,0.0015736772220407147,0.0017496512527941377,0.0014347668020491255,0.0018053780349873705,0.0017330197733826935,0.001772943498508539,0.0016778376175352605,0.0016383606362069258,0.0019097237709502224,0.0016038223438954446,0.001553020699248009,0.0016376560070057167,0.0015910500260361005,0.0018089770164806396,0.0017207356158905895
IRF/3:IRF,0.0014817832270637155,0.0010903464863076806,0.0012068403884768486,0.0011102119460701942,0.0013475706800818443,0.001212590024806559,0.0012760430108755827,0.0009074312401935458,0.0010438605677336454,0.0011335399467498064,0.0010962707456201315,0.001123556517995894,0.0007370301755145192,0.0011492910562083125,0.0010293788509443402,0.0009930531959980726,0.0011512077180668712,0.0009006002801470459,0.001186419976875186,0.0012617226457223296,0.0011928263120353222,0.0009954585693776608,0.0008929467294365168,0.0009104040218517184,0.0011828861897811294,0.001263461192138493,0.0010553923202678561,0.001132920733653009,0.001011805608868599,0.0007958175265230238,0.0011204874608665705,0.0010742590529844165,0.0009299835073761642,0.001017811126075685,0.001038155984133482,0.0012007660698145628,0.0013049811823293567,0.0012425919994711876,0.0013155440101400018,0.0010766451014205813,0.001069412101060152,0.001170570496469736,0.0010461581405252218,0.001056493609212339,0.0010462877107784152,0.0011344433296471834,0.0010724668391048908,0.000987750245258212,0.0012552507687360048,0.000989605556242168,0.0009566255612298846,0.0010295507963746786,0.000992306275293231,0.001035634195432067,0.0010870812693610787,0.001140735694207251,0.0010597740765661001,0.0010751013178378344,0.0010227931197732687,0.001346389763057232,0.0011957241222262383,0.001176056219264865,0.0012546256184577942,0.0010751493973657489,0.0010807180078700185,0.0010921645443886518,0.0012162401108071208,0.0013121090596541762,0.0010817724978551269,0.0010820532916113734,0.0010391388786956668,0.0010217375820502639,0.001153529155999422,0.0007961993105709553,0.001117127831093967,0.0013183054979890585,0.0010386055801063776,0.0009328017476946115,0.0009345614816993475,0.0007399275782518089,0.0009781111730262637,0.00108122150413692,0.0007876055897213519,0.000930299109313637,0.001188816735520959,0.0010620533721521497,0.0009214492747560143,0.0012823707656934857,0.001282604644075036,0.0012776682851836085,0.001088194316253066,0.0011878283694386482,0.0011378572089597583,0.0011802136432379484,0.001452109427191317,0.0012086339993402362,0.0011641265591606498,0.0010419331956654787,0.001384969917126,0.0012905694311484694
OCT4+SOX2:POU,0.0012208828702569008,0.001081730704754591,0.0010355178965255618,0.0013300629798322916,0.0011069359024986625,0.001166574191302061,0.001488185371272266,0.0016861330950632691,0.0012882505543529987,0.0012150201946496964,0.0010473885340616107,0.0016478814650326967,0.001415135571733117,0.0010402407497167587,0.0015430328203365207,0.00160738336853683,0.0012189332628622651,0.0011359865311533213,0.001353318220935762,0.0013311757938936353,0.0015182337956503034,0.000724685552995652,0.0012655782047659159,0.001337455934844911,0.0011017508804798126,0.0013531451113522053,0.00149015081115067,0.0008224622579291463,0.0012241139775142074,0.001376997446641326,0.0005067300517112017,0.0008432620670646429,0.0010443648789077997,0.0007813469273969531,0.0016055959276854992,0.0010690176859498024,0.0007280191057361662,0.0009558374295011163,0.001124933478422463,0.0007810936076566577,0.0013155924389138818,0.0015437486581504345,0.0008027103031054139,0.0012701884843409061,0.0009016437688842416,0.0008961158455349505,0.0013683049473911524,0.0011884685372933745,0.0009539950406178832,0.0013835530262440443,0.001177681377157569,0.0012132716365158558,0.0010747052729129791,0.000958385644480586,0.001483938074670732,0.0009763340931385756,0.0009101357427425683,0.0008340594940818846,0.0009894336108118296,0.0011717776069417596,0.001397885149344802,0.0006782682030461729,0.001221181359142065,0.0012365032453089952,0.0013048170367255807,0.001278362818993628,0.001580961630679667,0.0012662513181567192,0.0012301746755838394,0.0016601665411144495,0.0011235685087740421,0.0010594431078061461,0.0009869440691545606,0.0010908936383202672,0.0007838865276426077,0.001396977691911161,0.0008464964921586215,0.001480448991060257,0.0011311148991808295,0.0011372911976650357,0.0015761691611260176,0.0007655884837731719,0.0009267557179555297,0.0011679379967972636,0.00114199158269912,0.0006256680353544652,0.0009951468091458082,0.0006245561526156962,0.0013115848414599895,0.0010036707390099764,0.0006050845258869231,0.0010207995073869824,0.0008009460871107876,0.0006032249657437205,0.0006096842116676271,0.0011698196176439524,0.0013131542364135385,0.0010371136013418436,0.0007883006474003196,0.001332992222160101
AP1/2:bZIP,4.259673005435616e-05,9.848419722402468e-05,3.6696237657452e-05,4.911537325824611e-05,6.446933548431844e-05,9.416531247552484e-05,3.0655170121463016e-05,5.506714296643622e-05,4.5325861719902605e-05,7.5330855906941e-05,6.646884139627218e-05,5.336553658707999e-05,6.024692993378267e-05,5.603548197541386e-05,9.078198490897194e-05,9.69355896813795e-05,6.933296390343457e-05,6.745916471118107e-05,4.918158083455637e-05,3.1226882128976285e-05,7.14827619958669e-05,5.7143282901961356e-05,9.228078124579042e-05,3.536801159498282e-05,7.730263314442709e-05,4.932006777380593e-05,7.728440687060356e-05,8.904365677153692e-05,5.3261112043401226e-05,9.673546446720138e-05,5.419305671239272e-05,5.2369108743732795e-05,5.9136531490366906e-05,4.022229404654354e-05,0.00010161784302908927,0.00011067045124946162,3.1809515348868445e-05,9.148076787823811e-05,8.388843707507476e-05,8.033917401917279e-05,6.170078268041834e-05,4.126006751903333e-05,5.4957061365712434e-05,8.304541552206501e-05,8.525431621819735e-05,7.292487134691328e-05,4.733398600365035e-05,6.538753950735554e-05,5.7211473176721483e-05,5.546759348362684e-05,9.426823089597747e-05,4.0475642890669405e-05,5.531104761757888e-05,8.993039955385029e-05,4.371542308945209e-05,8.393504685955122e-05,-7.562950486317277e-06,5.317113391356543e-05,8.326926763402298e-05,8.290996629511937e-05,5.936879460932687e-05,7.028270192677155e-05,5.4112413636175916e-05,3.8475576729979366e-05,7.671638741157949e-05,5.825144762638956e-05,7.773213292239234e-05,6.459068390540779e-05,6.454987305914983e-05,5.708532626158558e-05,6.853713421151042e-05,8.387705747736618e-05,7.137766078813002e-05,0.0001040364513755776,3.81166537408717e-05,4.9547077651368454e-05,9.850773494690657e-05,8.023605187190697e-05,5.646407953463495e-05,8.291838457807899e-05,4.3245352571830153e-05,5.1126990001648664e-05,4.348759102867916e-05,7.321727025555447e-05,5.3606134315487e-05,6.709584704367444e-05,4.778978836839087e-05,4.689158595283516e-05,4.330101000959985e-05,-3.125064722553361e-06,5.009764572605491e-05,9.349414176540449e-05,5.030464308219962e-05,8.335251914104447e-05,3.98494339606259e-05,5.25004870723933e-05,8.094831719063222e-05,3.179981649736874e-05,6.243497773539275e-05,9.664826939115301e-05
SMAD:SMAD,0.001812141970731318,0.002027985407039523,0.0018317779758945107,0.002381862374022603,0.0016344311879947782,0.002359426114708185,0.00296921469271183,0.002317568985745311,0.0024447855539619923,0.0016903046052902937,0.0018605790100991726,0.0014042521361261606,0.0026524553541094065,0.00208341795951128,0.001985219307243824,0.001868700492195785,0.0025425732601433992,0.0024029025807976723,0.002098468132317066,0.0013706625904887915,0.0020334019791334867,0.0021789860911667347,0.0014894396299496293,0.002571334131062031,0.001991597469896078,0.002385601168498397,0.002251820173114538,0.0024872987996786833,0.002405379433184862,0.0019128872081637383,0.0010773224057629704,0.0019706618040800095,0.0019141138764098287,0.0018377323867753148,0.0024168824311345816,0.002205941826105118,0.0019938903860747814,0.001587999751791358,0.0015211253194138408,0.0016989173600450158,0.0021985804196447134,0.001986617222428322,0.0011515694204717875,0.001832379144616425,0.0017919999081641436,0.0024727345444262028,0.002303553046658635,0.0017854697071015835,0.0014673200203105807,0.0023869869764894247,0.0017870167503133416,0.001973244594410062,0.0020961835980415344,0.002083521569147706,0.002276466228067875,0.0020514018833637238,0.0019436886068433523,0.0021079941652715206,0.001891719177365303,0.0017014100449159741,0.0022344195749610662,0.0018708721036091447,0.0014142452273517847,0.0018287129933014512,0.002068883739411831,0.0022538346238434315,0.0016671707853674889,0.0020545804873108864,0.002234817948192358,0.0026116075459867716,0.0022104589734226465,0.0021158410236239433,0.002054843818768859,0.0024377356749027967,0.0019519743509590626,0.0013461833586916327,0.001901646377518773,0.0015967270592227578,0.0016167303547263145,0.001785734435543418,0.002503604395315051,0.0019479484762996435,0.002189501654356718,0.0021674172021448612,0.001570901949889958,0.002300374675542116,0.0019297958351671696,0.0025091597344726324,0.0013140365481376648,0.0015192083083093166,0.0017608128255233169,0.001448038499802351,0.00232566986232996,0.0017800083151087165,0.0015959303127601743,0.0021226194221526384,0.0017654499970376492,0.001751636154949665,0.0023612186778336763,0.0018072488019242883
