,agg_scores,exp_scores,cell_type_category
pseudobulk_229,0.2974915159791716,1.5283715,Nephron epithelium
pseudobulk_230,0.30348504792379705,1.3547283,Nephron progenitor
pseudobulk_231,0.3002899059295432,1.4029363,Nephron epithelium
pseudobulk_232,0.32404538405108996,1.3058232,Nephron epithelium
pseudobulk_233,0.29891522745482463,1.6668066,Nephron epithelium
pseudobulk_234,0.3452019637179373,1.413804,Nephron progenitor
pseudobulk_235,0.32966488909201236,1.8270062,Nephron progenitor
pseudobulk_236,0.3277453836108718,1.3780518,Nephron epithelium
pseudobulk_237,0.32523327551810566,1.4613881,Nephron epithelium
pseudobulk_238,0.3477739835232513,1.5132736,Nephron progenitor
pseudobulk_239,0.35342511491945683,1.0212709,Nephron progenitor
pseudobulk_240,0.3321524735855772,1.1029687,Nephron progenitor
pseudobulk_241,0.31063253094078314,1.5649364,Nephron progenitor
pseudobulk_242,0.31754863688504664,1.3780489,Nephron progenitor
pseudobulk_243,0.34213826196404945,0.829364,Nephron progenitor
pseudobulk_244,0.3497940963332098,1.5516113,Nephron epithelium
pseudobulk_245,0.3300020511117021,1.0460051,Nephron progenitor
pseudobulk_246,0.3526336868384204,1.5036145,Nephron progenitor
pseudobulk_247,0.31061174119715396,1.4571162,Nephron epithelium
pseudobulk_248,0.3128770175556252,1.3718079,Nephron progenitor
pseudobulk_249,0.3193589035060113,1.2350286,Nephron progenitor
pseudobulk_250,0.35463896291019825,0.8864547,Nephron progenitor
pseudobulk_251,0.3151309822653981,0.82212096,Nephron progenitor
pseudobulk_252,0.32653307546986526,1.4200186,Nephron progenitor
pseudobulk_253,0.3349827244731468,0.7608308,Nephron progenitor
pseudobulk_254,0.3121964319619194,0.86715156,Nephron progenitor
pseudobulk_255,0.30079868071153404,1.4364957,Nephron progenitor
pseudobulk_256,0.38968051722615027,1.857671,Immune
pseudobulk_257,0.31875604001512814,2.1909626,Immune
pseudobulk_258,0.39120174979779104,2.039601,Immune
pseudobulk_259,0.3326980984212225,2.0189478,Immune
pseudobulk_260,0.27484453764272443,1.9000785,Immune
pseudobulk_261,0.37475603355905973,2.0588243,Immune
pseudobulk_262,0.4022477254617385,2.0859787,Immune
pseudobulk_263,0.3991011125763504,2.0282595,Immune
pseudobulk_264,0.3981638172771908,2.1111586,Immune
pseudobulk_265,0.3868973639630975,2.046887,Immune
pseudobulk_266,0.40836023421756495,2.1354995,Immune
pseudobulk_267,0.20464846504112152,1.6786853,Immune
pseudobulk_268,0.35930293496671956,1.9435841,Immune
pseudobulk_269,0.36020115876426595,1.733436,Immune
pseudobulk_270,0.33367418432243,1.9388697,Immune
pseudobulk_271,0.3427036793243769,1.7903272,Immune
