,agg_scores,exp_scores,cell_type_category
pseudobulk_183,0.4389334460049634,0.6039895,Nephron epithelium
pseudobulk_184,0.501815979307818,0.62123066,Nephron progenitor
pseudobulk_185,0.4462380819429622,0.32038414,Nephron epithelium
pseudobulk_186,0.3931480267759722,0.47877976,Nephron progenitor
pseudobulk_187,0.5052500758360986,0.5107959,Nephron progenitor
pseudobulk_188,0.5008400503414203,0.540002,Nephron progenitor
pseudobulk_189,0.38291563507356974,0.60669374,Nephron epithelium
pseudobulk_190,0.5007913305605561,0.6965447,Nephron progenitor
pseudobulk_191,0.43870390810695564,0.43242833,Nephron progenitor
pseudobulk_192,0.4915591542448926,0.7326668,Nephron progenitor
pseudobulk_193,0.511642408172062,0.63227457,Nephron progenitor
pseudobulk_194,0.4986937511234793,0.0,Nephron progenitor
pseudobulk_195,0.4464417094734441,0.35804892,Nephron progenitor
pseudobulk_196,0.46746677504352974,0.31847054,Nephron progenitor
pseudobulk_197,0.5209753067401801,0.5426436,Nephron progenitor
pseudobulk_198,0.4986625097311585,0.3514133,Nephron progenitor
pseudobulk_199,0.4995519256832464,0.5528274,Nephron progenitor
pseudobulk_200,0.48315626883708873,0.0,Nephron progenitor
pseudobulk_201,0.3851995343952659,0.5321304,Nephron progenitor
pseudobulk_202,0.4641298548199271,0.38592434,Nephron epithelium
pseudobulk_203,0.4671733517926632,0.5535116,Nephron progenitor
pseudobulk_204,0.5161388225860686,0.50013053,Nephron progenitor
pseudobulk_205,0.4691204063865339,0.3383394,Nephron epithelium
pseudobulk_206,0.4634657257342916,0.0,Nephron epithelium
pseudobulk_207,0.5105956904837937,0.5575087,Nephron progenitor
pseudobulk_208,0.45677846403191014,0.3877049,Nephron epithelium
pseudobulk_209,0.5265854178956001,0.0,Nephron epithelium
pseudobulk_210,0.475663135302963,0.333819,Nephron epithelium
pseudobulk_211,0.4691837659502165,0.48383206,Nephron epithelium
pseudobulk_212,0.5016013146578158,0.54181236,Nephron progenitor
pseudobulk_213,0.4772238524647004,0.5539429,Nephron epithelium
pseudobulk_214,0.4887099301240563,0.5080586,Nephron progenitor
pseudobulk_215,0.46415865279754753,0.4902821,Nephron progenitor
pseudobulk_216,0.5116050482333749,0.43878877,Nephron progenitor
pseudobulk_217,0.3788700566174126,0.0,Nephron progenitor
pseudobulk_218,0.502279905939073,0.35549933,Nephron progenitor
pseudobulk_219,0.41539020759841705,0.60862625,Nephron progenitor
pseudobulk_220,0.4850149686512816,0.512898,Nephron progenitor
pseudobulk_221,0.425515986681827,0.4908341,Nephron progenitor
pseudobulk_222,0.48909424154453157,0.65395856,Nephron epithelium
pseudobulk_223,0.5178175421483472,0.54541075,Nephron progenitor
pseudobulk_224,0.4214624409698866,0.4908341,Nephron progenitor
pseudobulk_225,0.40368037680013624,0.0,Nephron progenitor
pseudobulk_226,0.5039331399034349,0.0,Nephron progenitor
pseudobulk_227,0.43404034209026715,0.27553266,Nephron progenitor
pseudobulk_228,0.4769141888573323,0.5173989,Nephron epithelium
pseudobulk_229,0.45329222964164384,0.48383206,Nephron epithelium
pseudobulk_230,0.4727072007951813,0.45883086,Nephron progenitor
pseudobulk_231,0.45509539941042126,0.32032824,Nephron epithelium
pseudobulk_232,0.4708690657896538,0.6310806,Nephron epithelium
pseudobulk_233,0.44640447182996085,0.60815114,Nephron epithelium
pseudobulk_234,0.48795134483020425,0.4202634,Nephron progenitor
pseudobulk_235,0.42698089183420146,0.32163075,Nephron progenitor
pseudobulk_236,0.4788991977900385,0.657717,Nephron epithelium
pseudobulk_237,0.4744484334501035,0.40896502,Nephron epithelium
pseudobulk_238,0.5322576468329286,0.33572087,Nephron progenitor
pseudobulk_239,0.5248089417930228,0.3987148,Nephron progenitor
pseudobulk_240,0.4960063630742266,0.44845784,Nephron progenitor
pseudobulk_241,0.515454197781761,0.46144575,Nephron progenitor
pseudobulk_242,0.46396058606603297,0.35597292,Nephron progenitor
pseudobulk_243,0.5141879293532805,0.23193684,Nephron progenitor
pseudobulk_244,0.5420427525341411,0.24193065,Nephron epithelium
pseudobulk_245,0.5071693783008839,0.54926544,Nephron progenitor
pseudobulk_246,0.5362993910616721,0.26848727,Nephron progenitor
pseudobulk_247,0.4588763823528524,0.28785008,Nephron epithelium
pseudobulk_248,0.4610422113200882,0.35895458,Nephron progenitor
pseudobulk_249,0.48612235659674885,0.5839468,Nephron progenitor
pseudobulk_250,0.5264932798647773,0.26035875,Nephron progenitor
pseudobulk_251,0.497006206449893,0.6381671,Nephron progenitor
pseudobulk_252,0.46743389253674317,0.6034914,Nephron progenitor
pseudobulk_253,0.5109820424698883,0.17941387,Nephron progenitor
pseudobulk_254,0.4957378028025196,0.5626764,Nephron progenitor
pseudobulk_255,0.4504144438756126,0.6388068,Nephron progenitor
pseudobulk_256,0.47203936307937183,0.17509167,Immune
pseudobulk_257,0.4168529061821542,0.0,Immune
pseudobulk_258,0.4894544173843053,0.110090435,Immune
pseudobulk_259,0.4274508385225284,0.22860497,Immune
pseudobulk_260,0.3569239142036587,0.0,Immune
pseudobulk_261,0.48593681892702706,0.33528292,Immune
pseudobulk_262,0.4901454990397236,0.49529293,Immune
pseudobulk_263,0.49103348686935167,0.110090435,Immune
pseudobulk_264,0.4854008477343511,0.49529293,Immune
pseudobulk_265,0.47480775123642255,0.38963482,Immune
pseudobulk_266,0.482180753979034,0.49529293,Immune
pseudobulk_267,0.3596424524716867,0.0,Immune
pseudobulk_268,0.4222550509139149,0.0,Immune
pseudobulk_269,0.44280761002800906,0.23493928,Immune
pseudobulk_270,0.42498661979766067,0.0,Immune
pseudobulk_271,0.4000733811610613,0.2931549,Immune
pseudobulk_272,0.39924504788836823,0.0,Immune
pseudobulk_273,0.4306434616912581,0.3127848,Immune
pseudobulk_274,0.4409705664838807,0.3127848,Immune
pseudobulk_275,0.4409680254489068,0.3127848,Immune
pseudobulk_276,0.39976674893113956,0.0,Immune
pseudobulk_277,0.42054417082135515,0.0,Immune
pseudobulk_278,0.3900564593639016,0.0,Immune
pseudobulk_279,0.40487005489563593,0.0,Immune
pseudobulk_280,0.321348265642652,0.36545348,Immune
pseudobulk_281,0.40778180894517113,0.2931549,Immune
pseudobulk_282,0.4565795012440467,0.0,Immune
pseudobulk_283,0.4767400076082107,0.0,Immune
pseudobulk_284,0.4174199158944672,0.0,Immune
pseudobulk_285,0.3938383641955142,0.0,Immune
pseudobulk_286,0.45440264610283226,0.25017074,Immune
pseudobulk_287,0.4491811988250414,0.2783223,Immune
pseudobulk_288,0.4185946015955975,0.3129912,Immune
pseudobulk_289,0.4096796723101726,0.49458247,Immune
pseudobulk_290,0.4781290734510972,0.25017074,Immune
pseudobulk_291,0.41867582587064706,0.3127848,Immune
pseudobulk_292,0.3931565124181553,0.2783223,Immune
pseudobulk_293,0.40334055628477194,0.0,Immune
pseudobulk_294,0.48260394099906656,0.25017074,Immune
pseudobulk_295,0.3982492438235538,0.44842753,Immune
pseudobulk_296,0.45774716737355176,0.0,Immune
pseudobulk_297,0.45579959977339657,0.0,Immune
pseudobulk_298,0.4213865032162372,0.2783223,Immune
pseudobulk_299,0.4410823017306002,0.0,Immune
pseudobulk_300,0.381702660561811,0.27810547,Immune
pseudobulk_301,0.46444740847300364,0.0,Immune
pseudobulk_302,0.40932283026108635,0.3206142,Immune
pseudobulk_303,0.46962498520496965,0.19920087,Immune
pseudobulk_304,0.4715300141992855,0.5895164,Immune
pseudobulk_305,0.3359970527749254,0.4484935,Immune
pseudobulk_306,0.4269926294589331,0.0,Immune
pseudobulk_307,0.5200711466402447,0.54323417,Immune
pseudobulk_308,0.38720855574615265,0.5502201,Immune
pseudobulk_309,0.41344600597744524,0.0,Immune
pseudobulk_310,0.4591820749210423,0.0,Immune
pseudobulk_311,0.35900725695227853,0.3684187,Immune
pseudobulk_312,0.4321116311302795,0.19920087,Immune
pseudobulk_313,0.4594984394259394,0.33977568,Immune
pseudobulk_314,0.31142362095578985,0.4484935,Immune
pseudobulk_315,0.34321378804429187,0.5303992,Immune
pseudobulk_316,0.4600133522217187,0.19920087,Immune
pseudobulk_317,0.38279356774659995,0.0,Immune
pseudobulk_318,0.45455044885852336,0.5074253,Immune
pseudobulk_319,0.4150932943450668,0.3206142,Immune
pseudobulk_320,0.4404863550755601,0.0,Immune
pseudobulk_321,0.3638769738013224,0.0,Immune
pseudobulk_322,0.36693849068558043,0.0,Immune
pseudobulk_323,0.3777236137996136,0.0,Immune
pseudobulk_324,0.35046868766493944,0.0,Immune
pseudobulk_325,0.4651664402699646,0.5346519,Immune
pseudobulk_326,0.4760554649662906,0.0,Immune
pseudobulk_327,0.4343942102452698,0.0,Immune
pseudobulk_328,0.4566343865367307,0.3808419,Immune
pseudobulk_329,0.46080612854961733,0.0,Immune
pseudobulk_330,0.4003749041007687,0.5036186,Immune
pseudobulk_331,0.4941613146502245,0.20891485,Immune
pseudobulk_332,0.44462882097536477,0.24765933,Immune
pseudobulk_333,0.502042992040057,0.29041037,Immune
pseudobulk_334,0.4780371752378839,0.14322788,Immune
pseudobulk_335,0.4766081418210853,0.41235176,Immune
pseudobulk_336,0.46983087052512607,0.27008146,Immune
pseudobulk_337,0.43203119171357374,0.0,Immune
pseudobulk_338,0.3797940689560133,0.0,Immune
pseudobulk_339,0.4120892481073466,0.5036186,Immune
pseudobulk_340,0.48668269093991207,0.4882626,Immune
pseudobulk_341,0.45235985247881805,0.251834,Immune
pseudobulk_342,0.5417226891006488,0.37632537,Immune
pseudobulk_343,0.5040229717633308,0.31999955,Immune
pseudobulk_344,0.30819951553530367,0.0,Immune
pseudobulk_345,0.5037987265011422,0.24084464,Immune
pseudobulk_346,0.4955387838822355,0.41557765,Immune
pseudobulk_347,0.39754952950624683,0.0,Immune
pseudobulk_348,0.4645218361201807,0.0,Immune
pseudobulk_349,0.4561776345224156,0.0,Immune
pseudobulk_350,0.4531926941237966,0.0,Immune
pseudobulk_351,0.5313352551186169,0.44163004,Immune
pseudobulk_352,0.4403379316659053,0.0,Immune
pseudobulk_353,0.5168075068559089,0.4596024,Immune
pseudobulk_354,0.36871602885889515,0.0,Immune
pseudobulk_355,0.37761192565585255,0.5036186,Immune
pseudobulk_356,0.5494191403060963,0.44163004,Immune
pseudobulk_357,0.37326971731772274,0.5036186,Immune
pseudobulk_358,0.4679637177960067,0.44159713,Immune
pseudobulk_359,0.2825992778020886,0.0,Immune
pseudobulk_360,0.4731536243070842,0.0,Immune
pseudobulk_361,0.4896197664204429,0.30979505,Immune
pseudobulk_362,0.4451444505684741,0.24116059,Immune
pseudobulk_363,0.4652613808032094,0.24116059,Immune
pseudobulk_364,0.48696975832444556,0.3822528,Immune
pseudobulk_365,0.47142237343564003,0.42584056,Immune
pseudobulk_366,0.5006687362731526,0.4246428,Immune
pseudobulk_367,0.316136135447774,0.0,Immune
pseudobulk_368,0.4766965171838788,0.41235176,Immune
pseudobulk_369,0.4714992412059444,0.27388495,Immune
pseudobulk_370,0.4793474286623195,0.41557765,Immune
pseudobulk_371,0.42676657525248296,0.0,Immune
pseudobulk_372,0.48477020032623525,0.0,Immune
pseudobulk_373,0.4668395930755167,0.0,Immune
pseudobulk_374,0.44680126600223624,0.0,Immune
pseudobulk_375,0.4696960555102088,0.44159713,Immune
pseudobulk_376,0.5263188482651882,0.0,Immune
pseudobulk_377,0.4729617560446933,0.29041037,Immune
pseudobulk_378,0.388001311323475,0.0,Immune
pseudobulk_379,0.4721556848171498,0.41557765,Immune
pseudobulk_380,0.4482719953930395,0.3808419,Immune
pseudobulk_381,0.45563113517436854,0.0,Immune
pseudobulk_382,0.45991810079294426,0.0,Immune
pseudobulk_383,0.457626918142065,0.41557765,Immune
pseudobulk_384,0.47453648087684724,0.41557765,Immune
pseudobulk_385,0.42549294515265224,0.0,Immune
pseudobulk_386,0.48486913696342243,0.47349203,Immune
pseudobulk_387,0.5104710229463731,0.38947716,Immune
pseudobulk_388,0.5182648282523101,0.4062218,Immune
pseudobulk_389,0.5133455900663617,0.6015394,Immune
pseudobulk_390,0.4721976849114036,0.24429639,Immune
pseudobulk_391,0.48621285175204004,0.4667872,Immune
pseudobulk_392,0.5141525861445153,0.0,Immune
pseudobulk_393,0.4397595703103404,0.0,Nephron epithelium
pseudobulk_394,0.46607828488094705,0.53833604,Immune
pseudobulk_395,0.3722039006051969,0.0,Immune
pseudobulk_396,0.45058552018712933,0.0,Immune
pseudobulk_397,0.4460563585710102,0.0,Immune
pseudobulk_398,0.4407254705470188,0.27123055,Immune
pseudobulk_399,0.4454228512463454,0.39096946,Immune
pseudobulk_400,0.4707858623160034,0.22720468,Immune
pseudobulk_401,0.4107989286321718,0.41182923,Immune
pseudobulk_402,0.4255809597957487,0.0,Immune
pseudobulk_403,0.45918312909497744,0.53833604,Immune
pseudobulk_404,0.45183204426347984,0.0,Immune
pseudobulk_405,0.40226329753522455,0.0,Immune
pseudobulk_406,0.41173805030666333,0.41182923,Immune
pseudobulk_407,0.28674559079513184,0.0,Nephron epithelium
pseudobulk_408,0.41438090758901674,0.0,Endothelium
pseudobulk_409,0.2619242830884795,0.0,Immune
pseudobulk_410,0.40203438610978637,0.41155037,Immune
pseudobulk_411,0.49860772611691234,0.3853878,Immune
pseudobulk_412,0.3241153734345488,0.0,Endothelium
pseudobulk_413,0.38729119629556097,0.0,Nephron epithelium
pseudobulk_414,0.44350148725493105,0.0,Nephron epithelium
pseudobulk_415,0.30054152835964165,0.0,Immune
pseudobulk_416,0.25746022720022343,0.0,Nephron epithelium
pseudobulk_417,0.2886066424648528,0.0,Immune
pseudobulk_418,0.2526957821370352,0.0,Nephron epithelium
pseudobulk_419,0.45048574355530147,0.0,Immune
pseudobulk_420,0.4483948141260014,0.17079969,Nephron epithelium
pseudobulk_421,0.3242858147378877,0.616362,Nephron epithelium
pseudobulk_422,0.40750177278232214,0.0,Nephron epithelium
pseudobulk_423,0.33959283517549116,0.0,Nephron epithelium
pseudobulk_424,0.3402117644923772,0.0,Nephron epithelium
pseudobulk_425,0.2242259273925782,0.51111317,Nephron epithelium
pseudobulk_426,0.2619801149030508,0.0,Nephron epithelium
pseudobulk_427,0.43741981306538635,0.0,Immune
pseudobulk_428,0.38459275990726016,0.289808,Nephron progenitor
pseudobulk_429,0.4535370761620893,0.0,Immune
pseudobulk_430,0.24559430806786195,0.0,Nephron epithelium
pseudobulk_431,0.3863915364441334,0.0,Nephron epithelium
pseudobulk_432,0.4368911953292777,0.0,Immune
pseudobulk_433,0.34852175738528157,0.0,Nephron epithelium
pseudobulk_434,0.3563205656326965,0.0,Nephron epithelium
pseudobulk_435,0.42688607777404,0.0,Immune
pseudobulk_436,0.36820998756752166,0.0,Immune
pseudobulk_437,0.30835681176449403,0.0,Immune
pseudobulk_438,0.3997877288040822,0.0,Nephron epithelium
pseudobulk_439,0.2672563140806659,0.0,Nephron epithelium
pseudobulk_440,0.2626341805179181,0.0,Nephron epithelium
